blueWins	blueWardsPlaced	blueWardsDestroyed	blueFirstBlood	blueKills	blueEliteMonsters	blueDragons	blueHeralds	blueTowersDestroyed	blueTotalGold	blueTotalExperience	blueTotalMinionsKilled	blueTotalJungleMinionsKilled	redWardsPlaced	redWardsDestroyed	redFirstBlood	redKills	redEliteMonsters	redDragons	redHeralds	redTowersDestroyed	redTotalGold	redTotalExperience	redTotalMinionsKilled	redTotalJungleMinionsKilled
1	16	0	0	10	0	0	0	0	18033	18634	201	52	13	3	1	8	1	0	1	0	16709	16942	185	56
1	14	1	1	9	0	0	0	0	18880	19278	235	54	17	2	0	7	1	1	0	0	16190	16764	193	43
1	43	2	0	10	1	1	0	0	18751	19155	232	52	15	5	1	6	0	0	0	0	17231	17987	232	51
1	35	4	0	6	1	0	1	0	16150	18167	213	57	14	1	1	7	0	0	0	0	16980	18615	226	52
0	14	4	1	3	1	1	0	0	13769	15094	174	54	16	4	0	9	0	0	0	0	17916	18117	217	48
1	14	4	0	4	1	1	0	0	15202	18246	240	56	17	2	1	5	0	0	0	0	16149	17230	231	46
0	10	3	0	5	1	1	0	0	14885	15463	170	41	19	1	1	10	1	0	1	0	18580	19481	241	59
0	18	3	0	7	0	0	0	0	15847	16305	199	36	16	5	1	6	1	0	1	0	17099	17495	231	51
1	37	8	1	7	0	0	0	0	16708	19294	212	45	14	1	0	4	0	0	0	0	15337	18115	238	39
1	15	3	1	7	2	1	1	0	17788	18965	248	53	11	1	0	5	0	0	0	0	16021	17557	221	56
1	18	3	1	9	0	0	0	0	16988	17774	213	40	15	2	0	5	2	1	1	0	15383	17019	203	48
1	14	4	1	13	1	1	0	2	22049	19632	243	51	15	2	0	3	0	0	0	0	13517	13756	165	46
1	17	0	1	7	0	0	0	0	16752	18525	226	42	14	1	0	9	0	0	0	0	17505	18824	225	51
1	18	5	1	9	2	1	1	0	18318	19194	228	46	20	1	0	2	0	0	0	0	13872	15746	188	41
0	21	3	0	4	0	0	0	0	14655	16541	208	37	20	3	1	8	1	0	1	0	17797	19174	216	56
1	14	0	0	5	0	0	0	0	14321	15077	167	43	15	1	1	8	0	0	0	0	17016	17649	181	54
0	17	2	0	4	0	0	0	0	14434	15829	183	40	17	4	1	8	2	1	1	1	19037	18496	212	48
0	14	5	1	12	1	1	0	0	18910	18538	203	47	15	1	0	9	0	0	0	0	17456	17351	185	40
0	15	0	0	5	1	1	0	0	15740	17449	206	56	13	2	1	4	0	0	0	0	16052	17922	229	47
0	20	0	1	6	0	0	0	0	15428	16724	201	46	35	5	0	5	1	1	0	0	15919	18141	211	62
0	16	2	0	5	0	0	0	0	15577	17244	207	48	23	3	1	4	2	1	1	0	15453	17290	220	52
0	19	1	1	8	1	0	1	0	17282	17712	222	48	16	4	0	11	1	1	0	0	18290	18522	220	48
1	17	4	0	7	1	1	0	0	17009	17881	222	40	15	4	1	5	0	0	0	0	15888	17045	228	52
0	15	1	0	6	0	0	0	0	16345	17662	209	42	15	1	1	13	0	0	0	0	18499	20010	225	36
1	12	5	0	5	0	0	0	0	16142	17532	237	44	17	5	1	9	2	1	1	0	17853	18618	195	56
0	19	6	1	13	1	1	0	0	18839	18977	189	53	16	3	0	7	0	0	0	0	17695	18033	228	40
1	19	1	1	11	1	1	0	0	17570	18349	226	43	12	3	0	4	0	0	0	0	15156	15942	219	44
0	36	4	0	7	0	0	0	0	15265	14533	161	28	18	2	1	10	0	0	0	0	17892	16991	218	37
1	36	3	0	3	2	1	1	0	15581	18847	233	72	18	9	1	5	0	0	0	0	15934	19127	228	48
0	13	3	0	7	0	0	0	0	16514	18198	211	52	14	2	1	5	1	1	0	0	15282	16840	215	48
1	19	7	1	4	2	1	1	0	16127	18248	235	64	23	2	0	4	0	0	0	0	15056	17604	212	41
1	39	3	0	10	1	1	0	0	17831	19052	198	48	14	2	1	6	0	0	0	0	15598	15943	204	40
1	16	1	1	6	1	1	0	0	17002	19584	227	59	18	2	0	0	0	0	0	0	12626	15478	184	48
1	13	4	0	6	0	0	0	0	16931	19352	222	50	30	1	1	1	0	0	0	0	15000	17268	222	67
1	18	0	1	11	0	0	0	0	19267	19780	257	50	10	0	0	5	2	1	1	0	16598	17037	205	41
1	33	5	1	10	1	1	0	0	17593	17874	190	41	20	4	0	4	0	0	0	0	14997	16822	207	52
1	15	0	0	9	0	0	0	0	16950	18151	218	32	16	3	1	6	1	1	0	0	15869	16394	183	59
0	14	2	1	4	0	0	0	0	13829	16293	171	48	15	1	0	6	1	1	0	0	16352	18373	222	52
0	15	2	1	5	0	0	0	0	16478	17590	254	44	38	3	0	3	2	1	1	0	15271	18078	212	72
1	16	4	0	5	1	1	0	0	16338	19137	234	60	18	1	1	3	0	0	0	0	15232	17828	228	60
1	13	2	0	4	1	1	0	0	14972	17357	201	49	37	1	1	3	1	0	1	0	15238	17970	233	46
1	63	4	0	6	1	1	0	0	16152	18649	228	53	11	19	1	2	0	0	0	0	15083	17545	238	46
0	14	1	0	7	1	1	0	0	17209	17808	229	37	14	0	1	8	0	0	0	0	15499	16510	166	46
0	16	0	0	7	0	0	0	0	17084	17884	224	52	16	3	1	8	1	1	0	0	17184	18004	207	59
1	33	4	1	3	0	0	0	0	15073	17942	198	56	24	1	0	5	1	1	0	0	15629	18384	226	48
1	13	2	1	11	0	0	0	0	17795	18920	164	63	14	1	0	9	0	0	0	0	18069	18616	237	46
0	19	3	0	6	0	0	0	0	16404	18053	231	40	17	4	1	9	2	1	1	0	16958	17879	204	41
0	20	4	1	4	0	0	0	0	15119	18065	211	56	21	4	0	6	1	1	0	0	15661	19300	224	54
1	16	4	0	8	0	0	0	0	17770	17974	228	55	86	5	1	5	0	0	0	0	16017	17011	233	40
0	14	0	1	3	0	0	0	0	15212	17204	202	59	17	1	0	6	1	0	1	0	16930	19126	201	64
0	12	5	1	5	1	1	0	0	15781	17614	203	60	46	1	0	9	0	0	0	0	17761	19209	228	44
0	16	4	0	3	1	0	1	0	15524	17326	217	58	41	1	1	6	1	1	0	0	16169	18821	200	70
1	16	2	0	7	0	0	0	0	15473	17556	195	48	14	3	1	6	0	0	0	0	16647	18334	221	38
0	16	0	1	10	0	0	0	0	18034	17170	211	43	16	2	0	9	0	0	0	0	16855	17845	222	32
1	38	4	1	8	1	1	0	0	16646	17451	188	51	16	1	0	5	1	0	1	0	15338	16155	227	40
0	18	4	1	10	1	1	0	0	18185	19320	213	56	30	3	0	7	0	0	0	0	16845	18002	216	56
0	14	3	1	3	0	0	0	0	15761	18094	239	43	15	2	0	6	1	1	0	0	16744	19668	218	73
1	15	1	1	5	2	1	1	0	16243	19006	245	59	17	3	0	3	0	0	0	0	15388	16126	204	50
0	20	6	0	8	1	0	1	1	18909	18843	237	40	18	3	1	6	1	1	0	0	15886	16728	211	44
0	15	5	0	8	0	0	0	0	17014	17257	221	33	17	2	1	8	0	0	0	0	17440	18312	204	46
1	14	0	1	12	2	1	1	0	18820	19789	207	71	11	1	0	7	0	0	0	0	16829	17315	207	40
1	8	1	1	8	1	1	0	0	18257	19371	246	60	15	1	0	4	0	0	0	0	15108	17858	227	61
0	36	1	1	1	0	0	0	0	13860	16122	203	49	13	4	0	9	1	0	1	1	19074	19282	233	43
1	22	5	0	4	0	0	0	0	14942	17678	200	51	41	4	1	4	1	1	0	0	15705	17283	241	50
0	15	3	0	3	0	0	0	0	14056	16342	193	50	18	2	1	7	1	1	0	0	16185	17884	217	34
1	19	2	0	11	1	1	0	0	18534	19784	208	56	16	2	1	4	0	0	0	0	16173	17295	233	48
0	15	2	1	6	1	1	0	0	16118	17602	200	48	17	3	0	8	0	0	0	0	17327	19158	251	42
1	17	4	0	5	1	0	1	0	17135	19139	242	52	19	3	1	5	1	1	0	0	16089	18324	233	48
0	17	3	0	4	1	0	1	0	15293	17145	192	64	41	2	1	7	1	1	0	0	17102	18576	215	52
0	21	1	1	5	0	0	0	0	15555	15866	200	35	16	3	0	9	1	1	0	0	17841	19801	220	82
1	18	3	0	13	0	0	0	0	19907	20865	231	52	17	1	1	7	1	1	0	0	16828	18767	186	75
1	46	1	0	4	1	1	0	0	15593	16199	204	4	13	1	1	10	0	0	0	0	18694	19096	223	48
1	14	16	1	5	1	1	0	0	16305	18828	191	80	33	1	0	3	0	0	0	0	15592	17977	229	47
1	24	2	1	5	0	0	0	0	16344	19039	238	52	38	2	0	3	2	1	1	0	15236	19020	244	54
1	17	0	0	10	1	1	0	0	18863	19070	228	68	11	0	1	3	0	0	0	0	14116	16146	189	43
1	18	5	1	10	1	1	0	0	18266	19333	239	40	17	4	0	4	0	0	0	0	15106	16872	206	47
0	16	3	1	2	0	0	0	0	14528	16573	203	57	19	5	0	6	1	1	0	0	16905	18911	251	53
1	20	2	1	7	1	0	1	0	17131	17701	229	36	13	2	0	6	1	1	0	0	15877	17782	199	62
1	14	3	0	12	1	1	0	0	19273	18465	226	60	11	1	1	2	0	0	0	0	13489	13710	168	52
1	13	5	0	4	0	0	0	0	15555	19127	254	51	23	1	1	2	1	1	0	0	14536	17759	217	60
1	14	5	1	10	1	1	0	0	18265	19323	204	53	17	1	0	8	1	0	1	0	15745	16123	163	32
1	16	1	1	5	1	1	0	0	15343	17430	210	56	25	2	0	3	0	0	0	0	14159	16582	213	33
1	44	4	1	12	0	0	0	0	18631	19460	245	42	15	6	0	3	1	1	0	0	14542	16088	193	60
0	17	1	1	8	0	0	0	0	17245	17559	207	32	11	2	0	8	1	1	0	0	18545	18914	244	52
1	12	5	1	9	0	0	0	0	17670	18217	201	72	20	1	0	8	0	0	0	0	17638	19169	247	52
1	18	4	1	7	0	0	0	1	18100	18030	197	48	15	3	0	3	1	0	1	0	15410	17794	211	60
1	17	0	0	8	1	1	0	0	17499	18873	217	56	15	1	1	2	0	0	0	0	15217	17608	237	56
0	14	5	1	9	1	1	0	0	16940	18041	191	40	19	3	0	8	0	0	0	0	17836	18434	235	45
1	17	3	1	7	0	0	0	0	17960	17948	226	71	55	4	0	5	1	1	0	0	15087	16098	193	51
0	15	4	0	5	0	0	0	0	15637	16547	205	46	21	2	1	7	1	1	0	1	17597	17256	223	43
1	84	3	1	9	1	1	0	0	18726	20142	257	51	38	2	0	6	0	0	0	0	16053	17419	196	52
1	38	3	1	6	0	0	0	0	17244	18750	221	51	15	2	0	6	2	1	1	0	16153	17666	235	48
1	16	4	0	5	1	1	0	0	15038	17122	194	45	22	2	1	9	0	0	0	0	17793	17991	218	46
0	15	1	0	8	0	0	0	0	17490	18680	198	52	11	1	1	10	1	1	0	0	18395	18709	196	64
0	17	3	0	7	0	0	0	0	15970	17608	196	55	15	2	1	10	0	0	0	0	18016	18299	226	40
1	15	3	0	4	1	1	0	0	16435	19956	250	63	13	2	1	1	0	0	0	0	14908	18327	228	56
1	20	6	0	9	0	0	0	0	17562	17442	203	50	19	3	1	5	1	1	0	0	15587	16630	208	42
0	13	3	0	7	0	0	0	0	16786	16781	189	60	16	2	1	11	1	1	0	0	18525	17619	196	52
0	50	1	1	7	0	0	0	1	18193	18289	225	52	193	0	0	1	0	0	0	0	13254	16216	175	66
0	18	1	1	4	0	0	0	0	16061	17642	230	52	15	6	0	7	1	1	0	0	16778	18639	236	56
0	17	3	0	10	0	0	0	0	17517	19291	179	56	15	3	1	12	0	0	0	0	19084	18786	219	32
1	22	9	1	7	1	1	0	0	17696	18389	223	55	19	6	0	1	0	0	0	0	14046	15677	237	32
0	14	2	1	6	0	0	0	0	15777	17772	215	37	14	1	0	11	1	1	0	0	18707	17636	215	42
0	14	1	0	5	0	0	0	0	14494	15666	181	36	12	2	1	17	1	1	0	0	19784	18776	192	48
0	11	3	1	8	1	1	0	0	18385	19050	244	57	13	4	0	4	0	0	0	0	15428	17373	210	46
0	44	3	1	3	0	0	0	0	15081	17777	206	50	16	3	0	3	0	0	0	0	15147	16962	215	45
1	15	0	1	7	0	0	0	0	16702	17865	203	54	15	4	0	3	0	0	0	0	14989	16474	228	42
1	19	6	0	6	1	0	1	0	17481	19040	248	39	18	5	1	4	1	1	0	0	15697	17847	216	60
1	14	7	1	7	0	0	0	0	16445	18995	224	40	20	2	0	6	0	0	0	0	16231	17427	215	53
0	14	4	0	5	0	0	0	0	14387	15777	158	48	16	2	1	7	2	1	1	0	17601	17972	226	42
1	35	4	1	5	2	1	1	1	18261	19979	248	67	37	20	0	0	0	0	0	0	14199	17361	228	60
1	23	3	1	11	2	1	1	1	20151	20475	261	72	17	0	0	5	0	0	0	0	15855	17441	173	75
1	40	0	1	7	1	0	1	0	16232	18631	200	52	14	12	0	5	1	1	0	0	15913	17072	224	51
1	16	3	0	1	0	0	0	0	13775	17208	206	61	18	4	1	6	1	1	0	0	15992	17923	242	40
0	20	5	0	3	1	1	0	0	14771	17669	234	52	19	5	1	3	0	0	0	0	15687	17479	242	42
1	15	4	1	2	1	0	1	0	15538	18222	264	57	16	6	0	1	1	1	0	0	14556	17540	258	48
0	15	5	0	12	0	0	0	0	19390	18011	200	40	20	4	1	10	0	0	0	0	18397	17586	190	36
1	16	7	0	6	1	1	0	0	16474	17494	209	36	19	6	1	6	1	0	1	0	17386	18233	244	60
1	15	2	1	11	1	1	0	0	19267	20141	230	58	12	1	0	3	0	0	0	0	14729	16558	201	57
0	26	3	1	6	0	0	0	0	16367	17910	218	56	14	1	0	6	2	1	1	1	18128	18136	233	54
1	15	3	0	7	1	0	1	0	16066	18218	195	48	61	2	1	9	1	1	0	0	17892	18221	183	52
0	18	5	0	3	0	0	0	0	14790	16619	217	37	19	2	1	8	1	1	0	0	16757	17911	204	52
0	15	0	0	1	0	0	0	0	14417	17488	237	61	13	1	1	6	1	1	0	0	17401	18954	248	54
0	23	1	0	6	0	0	0	0	16365	18280	195	71	18	3	1	8	1	1	0	0	16271	16384	191	50
1	56	6	1	7	1	0	1	0	16647	17867	214	60	16	5	0	6	1	1	0	0	16853	18230	238	39
0	81	2	0	3	1	1	0	0	15058	17113	223	55	14	0	1	7	0	0	0	1	17646	17610	223	44
0	15	6	0	10	1	0	1	1	20419	20428	246	53	50	1	1	5	1	1	0	0	15306	16400	186	40
0	15	1	1	5	1	1	0	0	16224	18284	254	53	16	1	0	3	0	0	0	0	15638	17936	245	50
0	21	0	1	8	1	1	0	0	16338	16019	191	32	15	2	0	6	0	0	0	0	16915	18240	204	64
1	46	0	1	10	2	1	1	3	19557	18070	191	51	9	2	0	2	0	0	0	1	15177	14828	184	49
0	16	1	0	4	0	0	0	0	14125	16758	170	44	17	0	1	7	1	1	0	0	16983	17278	224	48
1	16	3	0	3	0	0	0	0	15125	17843	197	80	15	4	1	5	1	1	0	0	15837	16866	216	42
0	14	7	1	7	0	0	0	0	17297	18422	228	51	17	3	0	10	2	1	1	1	19823	20233	221	47
1	54	4	1	7	1	1	0	0	16437	16958	195	48	18	6	0	9	0	0	0	0	16659	16941	208	34
1	36	2	0	5	0	0	0	0	15689	16026	187	48	38	4	1	7	1	1	0	1	17233	16818	180	53
1	17	3	0	5	0	0	0	0	16281	17598	216	46	16	6	1	7	2	1	1	0	16154	18539	194	48
1	17	1	1	10	0	0	0	0	17464	18187	217	35	11	3	0	4	1	1	0	0	15885	18358	205	68
1	12	1	1	9	1	0	1	1	19978	19500	251	54	36	2	0	4	1	1	0	0	14777	17844	179	52
1	14	3	1	10	1	1	0	0	18142	18432	224	53	15	2	0	2	0	0	0	0	14462	15902	190	53
1	40	4	1	8	2	1	1	1	18375	19454	222	51	15	2	0	1	0	0	0	0	13434	16027	200	48
1	15	0	0	6	0	0	0	0	16507	18941	216	65	39	1	1	6	0	0	0	0	16028	18591	212	52
1	18	0	0	3	1	1	0	0	14988	15830	214	52	13	5	1	4	0	0	0	0	16081	17788	237	44
0	76	6	0	5	1	1	0	0	16203	18321	228	51	19	5	1	5	0	0	0	0	16201	18686	228	53
1	20	3	0	5	0	0	0	0	16522	18641	236	57	15	2	1	4	0	0	0	0	14564	16261	195	44
0	13	5	1	12	0	0	0	0	18306	16973	214	34	18	3	0	7	1	1	0	0	16408	16699	197	49
0	53	5	1	10	0	0	0	0	17573	17180	205	42	15	7	0	8	1	1	0	0	17654	18646	227	57
1	14	1	1	8	2	1	1	1	17827	19215	229	44	7	1	0	3	0	0	0	0	14754	17287	182	54
0	16	2	1	5	1	1	0	0	16182	17560	204	46	17	0	0	9	0	0	0	0	16502	17680	195	36
0	22	2	0	3	1	1	0	0	15309	17455	245	49	18	7	1	5	0	0	0	0	16378	17753	241	51
0	68	2	0	4	0	0	0	0	15594	17492	233	52	42	5	1	5	1	1	0	0	15228	16262	205	40
1	16	2	1	10	0	0	0	0	18340	18533	201	54	16	2	0	9	0	0	0	0	16441	17637	198	40
1	37	3	0	6	2	1	1	1	17486	17915	215	52	17	3	1	5	0	0	0	0	16097	17425	198	71
1	21	2	1	8	0	0	0	0	16911	17768	207	52	13	2	0	9	0	0	0	0	18076	17039	201	52
0	18	6	1	7	1	0	1	1	18107	18102	236	46	34	2	0	5	0	0	0	0	16105	17801	217	68
0	16	6	0	7	0	0	0	0	16649	18909	230	48	34	2	1	9	0	0	0	0	17009	18251	203	37
1	40	1	1	9	0	0	0	0	18322	20963	258	68	38	11	0	3	0	0	0	0	14222	16060	204	41
0	16	0	1	9	1	1	0	0	17366	17609	213	51	33	3	0	5	0	0	0	0	16737	18496	223	60
0	46	2	0	3	1	0	1	0	14984	18050	235	64	19	3	1	6	1	1	0	0	16271	18796	237	58
1	19	6	0	11	0	0	0	0	18945	18908	241	35	66	3	1	5	0	0	0	0	15838	16776	199	52
0	15	5	0	8	0	0	0	0	17851	19947	257	44	17	4	1	5	1	1	0	0	16800	18723	247	68
0	16	1	0	7	0	0	0	0	16900	16827	161	47	17	5	1	10	1	1	0	0	18820	19882	225	70
0	42	3	0	3	0	0	0	0	14923	17661	229	48	51	2	1	4	0	0	0	0	16822	19951	244	64
0	14	4	1	5	0	0	0	0	14790	16593	185	42	32	2	0	11	1	1	0	0	18741	19201	225	51
1	16	2	1	7	0	0	0	0	18035	18668	250	48	13	2	0	6	0	0	0	0	16058	17033	183	47
1	99	7	1	6	1	1	0	0	17193	18554	257	55	22	3	0	7	0	0	0	0	16616	17183	228	47
1	15	4	1	13	0	0	0	0	19536	20584	217	58	17	2	0	3	0	0	0	0	14084	16074	178	44
0	50	4	0	5	2	1	1	0	16444	18995	229	63	16	3	1	2	0	0	0	0	15029	17044	225	53
0	20	2	0	1	0	0	0	0	13177	15610	177	48	21	6	1	11	1	1	0	0	20491	21644	258	68
1	20	0	1	13	1	1	0	0	17564	15596	167	28	18	2	0	8	0	0	0	0	15532	14403	170	34
0	16	0	1	10	1	1	0	0	17281	17509	203	39	13	1	0	8	1	0	1	1	18406	18835	229	40
0	18	1	0	4	0	0	0	0	15818	17864	233	47	62	3	1	7	1	1	0	0	15878	16517	186	36
0	17	2	0	5	0	0	0	0	16208	18110	218	54	12	3	1	7	1	1	0	0	17864	19473	242	73
0	136	7	1	6	1	0	1	1	17174	18458	231	49	38	2	0	5	1	1	0	0	16667	17948	233	57
1	17	1	0	10	1	1	0	0	17920	18730	224	51	37	4	1	5	0	0	0	0	15384	17984	220	48
1	16	4	0	6	1	1	0	0	15882	18675	198	68	15	3	1	7	0	0	0	0	16901	19036	240	56
0	14	1	0	6	0	0	0	0	15801	17010	209	49	14	3	1	11	2	1	1	0	17404	17819	204	34
0	39	5	1	10	0	0	0	0	18866	19651	252	51	18	3	0	5	0	0	0	0	15454	17565	207	49
0	19	6	1	1	2	1	1	0	14056	16260	223	50	22	5	0	4	0	0	0	0	15959	18797	231	55
0	42	8	0	5	1	1	0	0	15876	17206	224	39	20	5	1	10	1	0	1	0	18142	19253	221	60
0	15	0	1	3	1	0	1	0	15567	18798	232	52	12	0	0	3	0	0	0	0	15505	17450	237	56
0	13	1	0	5	0	0	0	0	15979	16648	190	39	15	1	1	11	2	1	1	0	19435	18077	189	44
0	16	2	0	6	1	1	0	0	16398	17974	236	53	56	5	1	5	0	0	0	0	15630	17469	218	49
0	48	2	1	4	1	0	1	0	15721	18756	213	64	18	0	0	4	1	1	0	0	16771	18667	238	56
0	15	4	0	2	0	0	0	0	14206	16793	200	50	19	1	1	8	1	1	0	0	17633	18585	253	48
1	12	3	1	15	1	1	0	1	20844	18777	250	39	22	1	0	5	1	0	1	0	14172	15016	171	44
1	13	2	1	8	1	1	0	0	17428	19729	220	50	17	4	0	3	0	0	0	0	15341	17151	229	65
1	18	2	0	7	0	0	0	0	16879	18526	211	52	15	3	1	2	1	1	0	0	14826	17400	232	64
1	24	0	1	8	1	1	0	1	17422	17192	211	24	36	5	0	2	0	0	0	0	15028	18484	210	76
0	14	1	0	3	0	0	0	0	15255	18312	228	45	39	1	1	3	0	0	0	0	15367	18079	234	56
0	35	3	0	6	1	1	0	0	16978	19145	205	55	20	2	1	9	0	0	0	0	18690	19539	208	56
0	14	3	0	6	1	1	0	0	15738	16512	188	53	15	1	1	9	0	0	0	0	18288	18497	224	57
0	14	2	0	9	0	0	0	0	17079	18150	203	47	101	4	1	6	1	1	0	0	16180	17855	225	36
1	16	2	1	1	0	0	0	0	14761	17655	230	56	53	1	0	4	0	0	0	0	15055	18932	193	52
1	17	3	1	12	1	1	0	0	19724	20621	263	49	19	4	0	4	1	0	1	0	14725	17313	148	73
0	16	4	1	8	1	1	0	0	17479	19021	243	48	17	5	0	3	0	0	0	0	15336	17706	203	44
1	15	2	0	16	2	1	1	0	20344	18646	193	48	43	1	1	10	0	0	0	0	17169	16671	162	32
0	17	3	0	2	0	0	0	0	15141	18537	230	62	41	4	1	6	1	1	0	0	17647	20516	250	70
0	17	2	0	4	0	0	0	0	15793	17950	246	40	49	2	1	3	1	1	0	0	14945	17487	210	52
1	16	5	1	6	0	0	0	0	15653	16241	203	40	20	5	0	9	1	1	0	0	17679	17476	216	51
1	14	2	1	5	1	1	0	0	15836	18174	223	44	14	1	0	3	0	0	0	0	15023	17687	219	64
1	17	0	1	4	0	0	0	0	14673	16034	183	47	14	3	0	2	2	1	1	0	14783	17503	214	56
1	18	5	1	10	0	0	0	0	18270	18656	249	41	41	3	0	4	1	1	0	0	15136	17587	217	52
0	19	5	1	13	0	0	0	0	19362	17316	195	28	16	2	0	12	1	0	1	0	18397	15460	180	40
0	14	4	1	5	1	1	0	0	15820	17954	200	59	31	3	0	6	0	0	0	0	15780	16614	212	48
1	18	2	1	5	1	1	0	0	16583	17825	219	60	13	1	0	3	1	0	1	0	15622	18725	234	64
1	16	1	1	9	1	1	0	0	18558	19625	269	51	12	1	0	3	1	0	1	0	14600	15744	194	43
1	17	3	1	6	0	0	0	0	17477	19006	232	64	14	0	0	4	1	1	0	0	15663	18933	210	72
1	14	2	1	3	0	0	0	0	14935	18365	198	59	13	3	0	7	2	1	1	0	18404	20052	263	72
1	18	2	1	14	1	0	1	0	19203	20047	220	49	16	1	0	6	1	1	0	0	15655	16488	204	30
1	12	4	1	6	0	0	0	0	16701	17820	237	40	18	2	0	6	0	0	0	0	15819	17370	192	56
0	68	2	1	13	1	0	1	0	17529	17038	138	40	17	5	0	3	1	1	0	0	15999	18233	243	63
0	19	4	0	4	0	0	0	0	15264	16327	208	44	19	5	1	8	0	0	0	0	18476	17988	217	42
0	55	2	1	8	1	1	0	0	17403	19112	215	47	17	1	0	6	0	0	0	0	15885	17238	192	40
1	18	3	1	4	1	0	1	0	15500	17374	218	56	45	3	0	6	1	1	0	0	16506	18980	221	48
0	26	2	0	2	0	0	0	0	12886	14091	165	32	13	4	1	5	1	1	0	0	16003	17890	206	60
1	17	2	1	6	1	1	0	1	17780	18440	221	48	12	2	0	3	0	0	0	0	14610	16360	213	41
1	17	1	0	3	0	0	0	0	15632	18400	232	72	16	4	1	7	2	1	1	0	17454	19867	244	52
1	17	2	1	6	1	1	0	0	16230	17203	190	59	16	1	0	7	0	0	0	0	16956	18452	230	53
1	14	1	0	4	1	1	0	0	15346	18388	232	52	14	0	1	2	0	0	0	0	14004	16502	206	40
0	21	3	1	3	1	1	0	0	15718	17991	250	53	92	5	0	2	0	0	0	0	14254	17066	215	52
1	76	3	1	6	1	1	0	0	17620	19434	233	64	18	1	0	4	0	0	0	0	15233	18023	201	67
0	16	2	0	4	0	0	0	0	14958	16993	207	47	55	4	1	13	1	1	0	0	19587	20386	239	46
0	17	1	0	2	0	0	0	0	14025	16510	205	51	22	2	1	6	1	1	0	0	16871	18474	218	64
1	48	3	1	4	2	1	1	0	15656	17844	227	48	18	3	0	3	0	0	0	0	15571	18550	217	63
0	20	1	1	9	0	0	0	0	17155	16245	183	32	15	4	0	14	2	1	1	1	21628	19221	214	51
1	14	4	1	8	1	1	0	0	16595	18940	210	55	21	1	0	3	0	0	0	0	15736	16259	203	39
1	20	5	1	9	1	1	0	0	17283	16810	205	28	18	3	0	8	1	0	1	0	17711	16805	213	36
0	11	3	0	5	0	0	0	0	15388	15598	179	39	16	3	1	8	0	0	0	1	19492	19056	264	55
0	15	4	1	11	1	0	1	0	17797	17892	191	36	18	2	0	10	0	0	0	0	17443	17644	198	44
1	22	6	0	6	0	0	0	0	17170	18110	243	60	17	6	1	7	0	0	0	0	16211	15927	194	36
1	15	0	1	4	0	0	0	0	16729	18725	227	48	16	1	0	2	0	0	0	0	14759	17921	228	73
0	11	1	1	8	0	0	0	0	17424	18146	224	37	17	2	0	9	0	0	0	0	18042	18815	223	57
0	19	2	1	8	2	1	1	0	16912	17022	213	57	26	4	0	7	0	0	0	0	16806	18120	179	60
0	64	4	1	12	1	0	1	1	19426	18749	218	37	21	4	0	6	1	1	0	0	15280	15608	191	44
0	14	1	1	5	0	0	0	0	16062	17907	195	61	48	3	0	4	1	1	0	0	16023	18982	237	61
1	10	4	0	7	1	0	1	1	17440	18208	197	55	17	3	1	4	1	1	0	0	15073	16262	178	63
0	17	3	1	3	0	0	0	0	15273	16831	227	41	22	2	0	11	1	1	0	0	17384	18438	218	48
1	16	6	0	5	0	0	0	0	16571	19112	212	66	19	3	1	6	2	1	1	0	17099	17356	210	49
1	18	2	1	10	1	0	1	1	19204	20182	228	59	12	1	0	5	1	1	0	0	14780	15213	187	36
0	15	0	1	2	0	0	0	0	15210	17457	222	45	15	1	0	4	2	1	1	0	14948	17871	216	46
0	13	4	1	6	0	0	0	0	17190	17552	226	44	17	1	0	8	0	0	0	0	16413	16976	190	30
0	19	5	0	6	0	0	0	0	16839	18230	222	57	19	3	1	6	1	1	0	0	16371	17860	211	58
0	21	1	0	3	0	0	0	0	14552	16760	222	49	17	4	1	7	2	1	1	1	17960	18250	228	44
1	14	0	0	10	1	1	0	0	19359	19182	243	53	53	4	1	4	0	0	0	0	14935	16519	189	62
1	22	2	1	6	2	1	1	0	16043	18113	213	56	14	1	0	6	0	0	0	0	16119	16393	206	40
0	13	1	0	5	0	0	0	0	15723	15978	196	64	15	1	1	16	1	1	0	0	21324	20920	210	47
0	13	3	0	6	0	0	0	0	17924	18749	248	46	17	1	1	6	0	0	0	0	17054	18046	241	39
1	15	4	1	4	1	0	1	0	15833	18396	250	52	21	4	0	3	1	1	0	0	14929	17353	213	64
1	16	2	1	6	1	0	1	0	16691	19203	226	60	12	2	0	3	0	0	0	0	14877	17441	214	55
0	21	3	1	1	0	0	0	0	15301	18098	249	72	17	4	0	1	1	1	0	0	15135	18534	230	60
0	18	3	1	7	0	0	0	0	16132	17360	207	48	35	2	0	8	1	0	1	0	17343	19617	244	52
0	14	1	1	7	0	0	0	0	17513	18336	228	51	121	3	0	6	1	0	1	0	15572	17490	188	48
1	16	5	0	7	1	1	0	0	17108	18548	230	59	51	6	1	6	0	0	0	0	16118	16750	218	48
1	23	3	0	6	2	1	1	0	17178	18411	234	74	16	2	1	5	0	0	0	0	14564	16126	170	52
0	18	4	0	3	0	0	0	0	14511	16462	212	42	18	2	1	4	1	1	0	0	14853	18707	212	43
